ProductURL,ProductName,ProductPrice,Rating,Numberofreviews,Description,ASIN,Manufacturer
https://www.amazon.in/Gear-Beige-Casual-Backpack-BKPTRMP520522/dp/B00VWM11HQ/ref=sr_1_73?crid=2M096C61O4MLT&keywords=bags&qid=1675453010&sprefix=ba%2Caps%2C283&sr=8-73,Gear Triumph 26L Water Resistant School Bag//Backpack/College Bag for Men/Women - Navy Blue,799.0,4.2,5377,"Outer Material: Polyester, Inner Material: Polyester, Color: Navy Blue and Beige; Anti-sweat fabric on inner-side of shoulder straps
Wear Resistant: Wearproof, Water Resistance: waterproofDimensions: 32 cms x 18 cms x 47 cms (LxWxH)
Capacity: 26 liters, Weight: 0.534 Kg
Number of compartments: 3; Strap Type: Adjustable
Age Range Description: Adult; Pocket Description: Utility Pocket; Style Name: Traditional Backpacks; Closure Type: Zipper; Special Features: Back Padding",B00VWM11HQ,Gear Merchandise PVT LTD
https://www.amazon.in/Dell-Pro-Slim-Backpack-15/dp/B07PMQTB6T/ref=sr_1_74?crid=2M096C61O4MLT&keywords=bags&qid=1675453010&sprefix=ba%2Caps%2C283&sr=8-74,"Dell Pro Slim Backpack 15 - PO1520PS - Fits Most laptops up to 38.1 cm (15 inches, Black)",1599.0,4.4,373,"Lightweight and comfortable to carry
All your everyday essentials at your fingertips
Dependable everyday companion",B07PMQTB6T,Dell
https://www.amazon.in/American-Tourister-AMT-SCH-BAG01/dp/B07CJCFNZG/ref=sr_1_77?crid=2M096C61O4MLT&keywords=bags&qid=1675453010&sprefix=ba%2Caps%2C283&sr=8-77,American Tourister Casual Backpack,1119.0,4.1,14196,"Laptop Compatibility: No, Strap Type: Adjustable
Outer Material: Polyester, Color: Blue
Water Resistance: Water resistant, Capacity: 29 liters; Dimensions: 33 x 51 x 22 cms (LxHxW)
Number of Wheels: 0, Number of compartments: 3
Mesh Padding on back & shoulder strap to provide comfort & better back support",B07CJCFNZG,Samsonite
https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_78?crid=2M096C61O4MLT&keywords=bags&qid=1675453010&sprefix=ba%2Caps%2C283&sr=8-78,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",689.0,3.9,2698,"Care Instructions: Wipe with Damp Cloth
Number Lock: This Fur Jaden Anti Theft laptop backpack comes equipped with a Number Lock. This helps keep your laptop and other belongings safe when you need to leave your bag unattended in a public space. The number lock sequence can be changed and customised by your directly.
USB Charging Port: Now charge your devices on the go with your new Fur Jaden backpack without the hassle of carrying a bulk power bank in your pocket/ hand at all times.
Ergonomic Design: This backpack has been designed to ensure equal weight distribution on your shoulders along with padded shoulder straps and breathable air mesh on the back.
Dimension: 42 CM (L) x 30 CM (W) x 18 CM (D). Storage Capacity: 25L. Weight: 600 Grams; Warranty: 1 Year Manufacturer Warranty against Manufacturing Defects
Age Range Description: Adult; Closure Type: Zipper; Lining Description: Polyester",B09VTDMRY7,FUR JADEN
https://www.amazon.in/VIP-Endura-Puller-Brown-Duffle/dp/B0B527KJQZ/ref=sr_1_79?crid=2M096C61O4MLT&keywords=bags&qid=1675453010&sprefix=ba%2Caps%2C283&sr=8-79,VIP Polypropylene 48 Cms Travel Bag(DFENDEBRN_Brown),899.0,4.4,335,"Padded, Comfortable Shoulder Strap
Easy access front pocket
Soft Grip handles
Stylish Design",B0B527KJQZ,"VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India"
https://www.amazon.in/Gear-Expandable-RainCover-Grey-Black-TLPTURBO00401/dp/B097KDRZ67/ref=sr_1_80?crid=2M096C61O4MLT&keywords=bags&qid=1675453010&sprefix=ba%2Caps%2C283&sr=8-80,Gear Turbo 45L Expandable Water Resistant Antitheft Laptop Bag/Backpack/Briefcase For Men/Women With Raincover (Grey),1568.0,4.4,754,"Ergonomically Designed : Spacious with Multiple Compartments & Pockets : Expandable StorageIntuitive Access : Cushioned Back Panel & Shoulder Straps : Lightweight
Load Stabilizing Adjustable Sternum Strap : Bartacked Load Points : Water Resistant Fabric : Heavy Duty Long Lasting Zippers
Padded Velcro'ed Sleeve fits upto 15.6"" Laptop : Padded Base
Outer material type: Polyester",B097KDRZ67,Gear
https://www.amazon.in/Wildcraft-Wolf_Blk-Casual-Backpack-11629-Wolf_Blk/dp/B079DDT65R/ref=sr_1_81?crid=2M096C61O4MLT&keywords=bags&qid=1675453010&sprefix=ba%2Caps%2C283&sr=8-81,Wildcraft 44 Ltrs Casual Backpack (11629-Wolf_Black),1645.0,4.3,5418,"Number of compartments: 3, Laptop Sleeve: Yes",B079DDT65R,Wildcraft
https://www.amazon.in/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17225/dp/B075Y72PHZ/ref=sr_1_82?crid=2M096C61O4MLT&keywords=bags&qid=1675453010&sprefix=ba%2Caps%2C283&sr=8-82,Lenovo Casual Laptop Backpack B210 15.6-inch(39.6cm) Water Repellent Black,1011.0,4.2,53084,"Compatible With 15.6"" Laptop : The Lenovo B210 Backpack fits up to 15.6 inch laptop. Dimensions: 34cm x 15cm x 45.5cm; Weight: 453g.
High Quality, Durable and Water Repellent Fabric : This backpack features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important items
Convenient Travel : Adjustable shoulder strap and padded laptop compartment together with a quilted back panel make it comfortable for all-day use. Fits Up To (L x D x H) 255 x 22 x 362 mm
Conveniently Placed Padded Laptop Compartments and Packets : The padded interior helps protect notebooks and important items. Quick access zippered front pocket for added storage. A quilted back panel make it comfortable for all-day use.
High Quality, Casual yet Stylish Design : Very attractive and perfect for school, travel and outdoor activities. The perfect backpack for those needing stylish all-day protection for their laptop
There might be minor color variation between actual product and image shown on screen due to lighting on the photography
In the Box : 15.6-inch Backpack
Country of Origin: China",B075Y72PHZ,"Lenovo, Ferns Icon, Level, 2, Outer Ring Rd, Doddanekundi, Mahadevapura, Bengaluru, Karnataka 560157, 1. DONGGUAN NIDAIKE ELECTRONIC TECHNOLOGY CO.,LTD. No.38 Taikang Street,Baihao Village, Houjie Town,Dongguan City,Guangdong Province,China-523957 2. Talent Hill Industrial Co., Ltd. Room 811, 7th Floor, No. 19 East tricy clic North Road , Chao yang District, Beijing, China."
https://www.amazon.in/Fostelo-CATLIN-Womens-Handbag-Maroon/dp/B079MD5F7R/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1675453010&sprefix=ba%2Caps%2C283&sr=8-83,Fostelo Handbag For Women And Girls | Ladies Purse Faux Leather Satchel Bag | Woman Gifts | Wedding Gifts For Women | Women 3 Compartments Bag | Travel Purse Hobo Bag | 5 Pockets Shoulder Bag,498.0,4.1,8913,"Warranty :- 1 Year Warranty On Manufacturing Defects. 100% Quality Assured.
Dimensions (In Inches) :- 9"" Tall X 14"" Wide X 4"" Deep
Compartments :- 3 Zip Compartments And 1 Back Zip Pocket
Material :-100% PU | Colour :- Maroon",B079MD5F7R,Fostelo
https://www.amazon.in/Priority-Spider-ltrs-School-Backpack/dp/B0849MZF6Q/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1675453010&sprefix=ba%2Caps%2C283&sr=8-84,"Priority Disney Marvel Spiderman 25 litres Grey School Bag | Casual Backpack for Boys & Girls, Kid's Backpack",349.0,3.6,6185,"Outer Material: Polyester, Inner Material: Fabric, Color: Grey
Laptop Compartment : No, No. of Compartment : 2, No.of Front Pocket : 2, No. of Bottle Pocket : 2
Warranty : 1 Year,Product Dimension : 34cm X 24cmX 49cm
Utility : School Backpack, College Backpack / Used For : Girls",B0849MZF6Q,High Spirit Commercial Ventures Pvt Ltd
https://www.amazon.in/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1675453012&sprefix=ba%2Caps%2C283&sr=8-83,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,1299.0,4.1,904,"SPECIAL FEATURES : Back Padding, Chest Strap, Earphone Cord Support, Unique Design, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Padded Shoulder Strap , Breathable Mesh etc.; Closure Type: Zipper; Age Range Description: Adult; Color Name: Navy Blue; Closure Type: Zipper; Age Range Description: Adult
Compartment Description: Up To 17 Inches
Pattern Name: Solid",B08PSX1LN9,AB Amazing Bags
https://www.amazon.in/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17225/dp/B075Y72PHZ/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1675453012&sprefix=ba%2Caps%2C283&sr=8-84,Lenovo Casual Laptop Backpack B210 15.6-inch(39.6cm) Water Repellent Black,1011.0,4.2,53084,"Compatible With 15.6"" Laptop : The Lenovo B210 Backpack fits up to 15.6 inch laptop. Dimensions: 34cm x 15cm x 45.5cm; Weight: 453g.
High Quality, Durable and Water Repellent Fabric : This backpack features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important items
Convenient Travel : Adjustable shoulder strap and padded laptop compartment together with a quilted back panel make it comfortable for all-day use. Fits Up To (L x D x H) 255 x 22 x 362 mm
Conveniently Placed Padded Laptop Compartments and Packets : The padded interior helps protect notebooks and important items. Quick access zippered front pocket for added storage. A quilted back panel make it comfortable for all-day use.
High Quality, Casual yet Stylish Design : Very attractive and perfect for school, travel and outdoor activities. The perfect backpack for those needing stylish all-day protection for their laptop
There might be minor color variation between actual product and image shown on screen due to lighting on the photography
In the Box : 15.6-inch Backpack
Country of Origin: China",B075Y72PHZ,"Lenovo, Ferns Icon, Level, 2, Outer Ring Rd, Doddanekundi, Mahadevapura, Bengaluru, Karnataka 560157, 1. DONGGUAN NIDAIKE ELECTRONIC TECHNOLOGY CO.,LTD. No.38 Taikang Street,Baihao Village, Houjie Town,Dongguan City,Guangdong Province,China-523957 2. Talent Hill Industrial Co., Ltd. Room 811, 7th Floor, No. 19 East tricy clic North Road , Chao yang District, Beijing, China."
https://www.amazon.in/Resistant-Outdoor-Shoulder-Unbalance-Earphone/dp/B07TT785P7/ref=sr_1_85?crid=2M096C61O4MLT&keywords=bags&qid=1675453012&sprefix=ba%2Caps%2C283&sr=8-85,"Arctic Hunter Mens Small Sling Bag Chest Bag Shoulder Bag Mobile Bag Side Bag with Earphone Port Water Resistant for Everyday Use Small Items and Small Electronic Product,Black",1139.0,4.3,528,"[Three pockets] --1 main zipper pocket+1 button pocket+1 small front zipper pocket.three small pockets for storing small items.there are four inner compartments in the main pocket,you can safely store or organize your cellphone,wallet,keys,ID card,small snacks,and other small personal belongings.
[Compact design and Convenient to carry] --The size of this sling shoulder backpack bag about 13*6.3*2 inch, perfect ideal for outdoor sports (travelling,hiking, camping,climbing,cycling, etc) and easy to store lots of small items.
[Fashion,multi-function and practical design] --This Chest Crossbody Daypacks allow you wear over either shoulder comfortably, or in the front across the chest to deter thieves,Classic and simple,never out of style.
[Water Resistance Design] --Design: There are some important things to you, do not let them wet out! This bag surface made of anti-water material, 100% protect your things far away from water.
[A hole for headphone] --This arctic hunter sling bag provides an easy access to earphone usage. You can put the earphone wire through the hole easily and listen to music at anytime or anywhere，Ideal for vacation outing and outdoor sports.",B07TT785P7,ah arctic hunter
https://www.amazon.in/Nivia-5177BK-Polyester-String-Black/dp/B071XM6PSM/ref=sr_1_86?crid=2M096C61O4MLT&keywords=bags&qid=1675453012&sprefix=ba%2Caps%2C283&sr=8-86,Nivia Polyester String Bag,159.0,4.1,968,"String backpack have one main compartment is secured with drawstring closure.
Efficient to hold your essentials.
Highly water-resistant finish to save inner items from water splashes.
Strong and durable ropes.
Designed for all types of occasions: Sports, daily use, cycling etc.",B071XM6PSM,Freewill Sports Private Limited
https://www.amazon.in/Gear-Black-Casual-Backpack-MDBKPECO50104/dp/B0757MBSS6/ref=sr_1_87?crid=2M096C61O4MLT&keywords=bags&qid=1675453012&sprefix=ba%2Caps%2C283&sr=8-87,Gear Casual Backpack,429.0,3.8,2040,"Outer Material: Polyester, Color: Black Grey
Water Resistance: Water resistant
Capacity: 21 liters; Dimensions: 48 cms x 32 cms x 14 cms (LxWxH)
Number of compartments: 1; Laptop Compatibility: No, Strap Type: Adjustable
Style Name: Traditional Backpacks; Special Features: Laptop Compartment; Age Range Description: Adult; Closure Type: Zipper; Pocket Description: Utility Pocket",B0757MBSS6,Gear
https://www.amazon.in/Skybags-Brat-Green-Casual-Backpack/dp/B08Z21W4TG/ref=sr_1_88?crid=2M096C61O4MLT&keywords=bags&qid=1675453012&sprefix=ba%2Caps%2C283&sr=8-88,Skybags Brat Sea Green 46 Cms Casual Backpack,669.0,4.1,874,"Combination of functional & safety features in stylish design, Soft mesh back with 8 mm foam padded 2 Main Compartment, 1 Slip In Pocket inside the bag, Printed Design, Mesh bottle holder on the side,",B08Z21W4TG,VIP Industries Ltd
https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0519/dp/B07G4JQX2F/ref=sr_1_89?crid=2M096C61O4MLT&keywords=bags&qid=1675453012&sprefix=ba%2Caps%2C283&sr=8-89,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Navy,1049.0,4.4,5991,"Outer material: synthetic, color: navy. USB and headphone cable slot. With Rain Cover : No
Waterproof. Size:18 inch; Capacity: 20 liters; Weight: 560 grams; Dimensions: 48 cms x 32 cms x 14 cms (LxWxH)
Number of compartments: 2. External bottle pocket
Laptop compatibility: yes, laptop size: 16strap type: adjustable. Anti theft waterproof bag with anti sweat fabric on back and shoulder straps
Special Features: Back Padding; Closure Type: Zipper; Pocket Description: Utility Pocket; Age Range Description: Adult
Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,2 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .",B07G4JQX2F,Gear Merchandise PVT LTD
https://www.amazon.in/Zipline-Nexa-Resistant-Bagpack-Backpack/dp/B08WQ668WJ/ref=sr_1_90?crid=2M096C61O4MLT&keywords=bags&qid=1675453012&sprefix=ba%2Caps%2C283&sr=8-90,ZIPLINE Unisex Casual Polyester 36 L Backpack School Bag Women Men Boys Girls Children Daypack College Bag Book School Sports Bag,843.0,3.7,712,"Size:18*13*9 inch(L*W*H), Capacity: 36L which is bigger than others of the same style. Good size for Business, College, camping, travel, shopping, hiking, climbing, Stylish backpack for men and women.; This soft Zipline backpack is classic, nice & modern look and feel, back pack shows your outstanding temperament; Pocket Description: Utility Pocket; Pattern Name: Solid; Pattern Name: Solid; Pocket Description: Utility Pocket
Compartment Description: Not Laptop Compatible; Special Features: Light-Weight
Age Range Description: Adult",B08WQ668WJ,Atulitu Agency
https://www.amazon.in/BennettTM-Mystic-Shoulder-Messenger-Repellent/dp/B09321GJXZ/ref=sr_1_93?crid=2M096C61O4MLT&keywords=bags&qid=1675453012&sprefix=ba%2Caps%2C283&sr=8-93,Bennett™ Mystic 15.6 inch (39.6cm) Laptop Briefcase Shoulder Sling Office Business Professional Travel Messenger Bag for Men and Women Water Repellent Formal Executive Bags (Grey) 6 Months Warranty,512.0,4.1,4862,"PREMIUM QUALITY MATERIAL: This laptop computer briefcase is made of high-quality water repellent fabric, and well-made of foam pad inside. The laptop briefcase equipped with a removable shoulder strap and a soft carry handle, you can easily switch the carry way you want.
LIGHTWEIGHT AND MULTIFUNCTIONAL: It provide a removable shoulder strap, can be use as shoulder bag or handbag base on your need; top handle strap, and comes with adjustable strap with. It will be a good partner for your daily use or business trip.
EXCELLENT DETAILS: The laptop bag with exquisite zippers, durable hook of strap and soft handle, which make it more comfortable to carry and use. Ensure a secure and long-lasting usage everyday as office work bag, travel laptop briefcase, business laptop case, college laptop bag.
DIMENSION: External: 16 x 12 x 3 inch; Dimension: 16.5 x 11.5 x 2.5 inch. Suitable for 14-15.6 inch: Dell, Acer, ASUS, Samsung, HP and other brand laptops.(Please allow a little size different because of manual measurement). Great gifts choice for birthday, work anniversary.
BENNETT Warranty: Exchange within (6 months) if you don't like. If any problems, please do not hesitate to contact us. We will provide the best solution for you.",B09321GJXZ,"Texcoco Enterprices, Texcoco Enterprices, 9958166528"
https://www.amazon.in/F-Gear-Enzo-Red-Sports-Waist-Bag/dp/B0862LF7HS/ref=sr_1_94?crid=2M096C61O4MLT&keywords=bags&qid=1675453012&sprefix=ba%2Caps%2C283&sr=8-94,F Gear Enzo Sports Waist Bag (.Red),197.0,4.2,751,"One zippered compartment suitable for keys/napkins/wallet/mobile etc.
One inside pocket with two small sleeves for credit card/passport etc. This fanny pack is suitable for only 250ml bottle.
This fanny pack is water resistant.
Premium YKK Japanese Zippers& sliders with an adjustable waist strap.
Comes with The F Gear promise of quality and durability.",B0862LF7HS,F Gear
https://www.amazon.in/F-Gear-Tycoon-Laptop-Backpack/dp/B071XJ6XV5/ref=sr_1_95?crid=2M096C61O4MLT&keywords=bags&qid=1675453012&sprefix=ba%2Caps%2C283&sr=8-95,F Gear Tycoon 27 Liters Laptop Backpack Sch Bag(Black),1168.0,4.4,202,"Both Professional and Stylish
Large zippered main compartment with laptop sleeve up to 17”.
Adjustable straps fit perfectly over the shoulders
Size-(LxHxW) Cm-(31x46x21) Cm
It Comes With the F Gear Promise of Quality",B071XJ6XV5,Uber Fashion Merchandise Pvt. Ltd.
https://www.amazon.in/HP-Lightweight-100-Black-Backpack/dp/B08CY1YXCK/ref=sr_1_96?crid=2M096C61O4MLT&keywords=bags&qid=1675453012&sprefix=ba%2Caps%2C283&sr=8-96,HP 100 Lightweight Backpack for 15.6-inch Laptop with Elastic and Padded Shoulder Straps (Black),897.0,4.0,516,"Transport your laptop, tablet, files and daily accessories safely and securely with the 16 liter HP Lightweight 100 Backpack 15.
Protect your precious 15.6-inch laptop with the padded panels. Dual pocket protection design provides dual compartments for laptops and tablets.
Special features like Back Trolly sleeve and Padded Grab handle are added advantages of the backpack.
The HP 100 Lightweight backpak comes with Double Large compartments To accommodate your 15.6-inch laptop and other stuff, it comes with a spacious compartment and front pocket with organization panel and fabric side pockets. Furthermore, the compression straps add to its utility while the grab handle ensures a comfortable carry.
Rest easy with one-year limited warranty from the manufacturer.",B08CY1YXCK,Korrun India Pvt. Ltd.
https://www.amazon.in/Wesley-Briefcase-Professional-Messenger-Resistant/dp/B08K7PN23C/ref=sr_1_97?crid=2M096C61O4MLT&keywords=bags&qid=1675453012&sprefix=ba%2Caps%2C283&sr=8-97,Wesley Xenon Laptop Bag,498.0,4.0,1065,"Wesley laptop bag professional series 15.6 inch
Laptop compartment with dual zippered access and thick foam padding, protects your laptop very well.
Made of top fabric, designed to be very lightweight and slim, but stylish, practical and durable.
Luggage strap which helps to easily fix the briefcase on handle of your trolley
Trendy look and design. Dimensions: 40 x30x7 cm",B08K7PN23C,"Wesley, Longani Trading Company, F-82, Sector-1, Bawana Industrial Area, Delhi-110039"
https://www.amazon.in/Amazon-Brand-Womens-Sling-Mustard/dp/B07XBZR7SR/ref=sr_1_98?crid=2M096C61O4MLT&keywords=bags&qid=1675453012&sprefix=ba%2Caps%2C283&sr=8-98,Amazon Brand - Eden & Ivy Women's Sling Bag,599.0,4.1,559,"Sling bag with contrast handle
16.5 cm height x 18.5 cm length x 7 cm width
Single compartment with flap
Stylish and compact sling bag that is perfect for casual outfits",B07XBZR7SR,Amazon Brand - Eden & Ivy
https://www.amazon.in/F-Gear-String-LTR-Gym-Bag/dp/B07L4ZNBPQ/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1675453012&sprefix=ba%2Caps%2C283&sr=8-99,F Gear String 13 Ltr Gym Bag (Black),189.0,4.2,33,"Drawstring Closure
Ergonomic Design
Lightweight
Size (Hxlxw) Cm-(45x33x10)
Grateful for the thoughtful gift",B07L4ZNBPQ,Uber Fashion Merchandise Pvt. Ltd.
https://www.amazon.in/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LF4RT5/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1675453012&sprefix=ba%2Caps%2C283&sr=8-100,"FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Dark Grey ,Oxford Fabric)",1499.0,4.4,1567,"PRACTICAL AND ELEGANT:Made with Oxford Fabric, a stylish laptop bag for daily travel and short trips; Pocket Description: Utility Pocket; Age Range Description: Adult; Style Name: Travel Backpacks; Special Features: Laptop Compartment
Pocket Description: Utility Pocket; Special Features: Laptop Compartment; Age Range Description: Adult; Style Name: Travel Backpacks
Water Resistance Level: Water Resistant; Compartment Description: Greater Than 17 Inches",B084LF4RT5,"Fatmug Designs, Delhi"
https://www.amazon.in/F-Gear-Burner-Art-Lthr-Laptop-Backpack/dp/B085QWJVCZ/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1675453013&sprefix=ba%2Caps%2C283&sr=8-99,F Gear 22 Ltrs Burner Art Lthr Brown Laptop Backpack (3343),881.0,4.4,323,"Outer Material: Art Leather, Color: Brown
Capacity: 22 liters; Weight: 740 grams; Dimensions: 31 cms x 16 cms x 48 cms (LxWxH)
Number of compartments: 2
Laptop Compatibility: Yes, Laptop Size: Upto 16 Inches; Strap Type: Adjustable
Warranty Type: 1 Year Manufacturer Warranty",B085QWJVCZ,Uber Fashion Merchandise Pvt. Ltd.
https://www.amazon.in/ZIPLINE-Polyester-Backpack-Children-Daypack/dp/B07XVMR33Q/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1675453013&sprefix=ba%2Caps%2C283&sr=8-100,ZIPLINE Unisex Casual Polyester 36 L Backpack School Bag Women Men Boys Girls Children Daypack College Bag Book School Sports Bag Weekend Bag,843.0,4.0,4943,"MULTI-FUNCTION COMPARTMENT: ZIPLINE backpack features multiple storage compartments and features for additional supplies and accessories as your, iPhone, iPad, pen, keys, wallet, books, clothes, bottle, passport and more,
DURABLE MATERIAL: Superior quality durable ECO Friendly waterproof and anti-scratch polyester and featuring a reinforced bottom to withstand heavy use, perfect for business, travel, school and other outdoor activities
COMFORTABLE DESIGN: Our backpack's ""S"" Curve adjustable, heavily padded shoulder straps and back panel make the backpack comfortable to wear even when loaded with all your gear; Compact:Backpack has a roomy Three compartment, front zipper pockets to hold small accessories, one internal security zippered pocket for valuable items and side pockets for water bottle or umbrella.
Size:18*13*9 inch(L*W*H), Capacity: 36.5L which is bigger than others of the same style. Good size for school, camping, travel, shopping, hiking, climbing, vintage backpack for men and women.; Age Range Description: Kid; Special Features: Water Bottle Umbrella Pouch; Pocket Description: Utility Pocket
Compartment Description: Not Laptop Compatible; Warranty Description: 1 Year From The Date Of Purchase",B07XVMR33Q,Atulitu Agency
https://www.amazon.in/BROGBUS-Business-Messenger-Sling-10-05inch/dp/B09QLD9GJY/ref=sr_1_101?crid=2M096C61O4MLT&keywords=bags&qid=1675453013&sprefix=ba%2Caps%2C283&sr=8-101,BROGBUS Leather Men Bag Business Messenger,989.0,4.1,368,"Messenger Cross Body Bag: Handbags are considered as a fashion statement and also is a great utility. Hand bags can be used to carry important personal belongings which are needed on a daily basis. Hand Bags are very important in completing the outfit. They can be used to improve your appearance, and you can actually convey the look you want others to perceive simply by adjusting your appearance.
Lightweight and Premium Leather: This is high quality classic genuine leather messenger bag from Wild Horn. Featuring an elegant design, hand stitched, dyed and aged messenger bag is long-lasting, light weight and a fine quality genuine leather product.
Adjustable Strap : This bag comes with an adjustable strap. They are great if sometimes you would like to wear your bag on your shoulder and other times you want to wear it across the body. You can just change the length to suit the need.
Dimensions and Ideal Application: This messenger bag has main interior compartment with flap top closure for added security and a fully lined interior that includes zip pocket and slip pockets for organization. One rear zip pocket. The compartment has dedicated space for, I pad, tablet, phone & other small accessories. (DIMENSION: L- 10.05inch H- 11.5inch W- 3inch)",B09QLD9GJY,BROGBUS
https://www.amazon.in/Trajectory-Elegant-15-6-Laptop-Office/dp/B09RK6NCGC/ref=sr_1_102?crid=2M096C61O4MLT&keywords=bags&qid=1675453013&sprefix=ba%2Caps%2C283&sr=8-102,"Trajectory Sigma Brown Elegant Vegan Leather Crossbody Messenger Office Bag for upto 15.6 Inch Laptop , MacBook , Notebook with Multiple Compartment Shoulder & Handbag for Men & Women with 2 Years Warranty",1399.0,4.2,340,"PREMIUM CRAFTSMANSHIP: Handmade by Professional Artisans, a Stylish messenger bag perfect for Office and Business professionals, students and travellers for Elite Class statement.
HIGH QUALITY MATERIAL: Made from Premium and Rich quality PU Leather Fabric with Durable Polyester lining.
ONE BAG FOUR STYLES: There are 4 different ways for using this laptop Messenegr bag. The adjustable shoulder strap could be easily adjusted to appropriate length to be a SHOULDER BAG or a CROSS-BODY BAG, the detachable designing of shoulder strap can be removed to make your bag as a business BRIEFCASE or a HANDBAG.
MULTIPLE COMPARTMENT: With 5 multi functional compartments, keep all your belongs well organized anytime. Additional laptop pocket with Thick Shock-Proof Foam Padding to protect upto 15.6 inches laptop. Dimension: 43* 34 * 8 cm .We are proud to say that this product is MADE IN INDIA!
GENUINE RUST FREE METAL HARDWARE: Messenger bag with solid and updated sturdy Rust Free hardware for zippers, buckles, closures and latches to ensure long lasting durability also this Product Comes with 2 years WARRANTY.",B09RK6NCGC,Trajectory Marketing LLP
https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH1901/dp/B07G4F3758/ref=sr_1_103?crid=2M096C61O4MLT&keywords=bags&qid=1675453013&sprefix=ba%2Caps%2C283&sr=8-103,Gear Vintage2 Anti Theft Faux Leather 18 cms Tan Laptop Backpack,1049.0,4.4,1404,"Outer material: synthetic, color: Tan
Waterproof, Capacity: 27 liters; Weight: 600 grams; Dimensions: 48 cms x 33 cms x 18 cms (LxWxH)
Number of compartments: 2; Laptop compatibility: yes, laptop size: 16strap type: adjustable
Warranty type: Manufacturer; one year warranty against all manufacturing defects, workmanship, assistance during time of claim of warranty
Closure Type: Zipper; Special Features: Back Padding; Age Range Description: Adult; Pocket Description: Utility Pocket
Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,3 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .
Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,3 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .",B07G4F3758,Gear
https://www.amazon.in/Storite-Leather-Sling-Bag-Brown/dp/B08TR8RMNH/ref=sr_1_104?crid=2M096C61O4MLT&keywords=bags&qid=1675453013&sprefix=ba%2Caps%2C283&sr=8-104,"Storite Stylish Small PU Leather Sling Cross Body Travel Office Messenger One Side Shoulder Bag for Men Women(Brown, 20.5x9x16.5cm)",799.0,4.1,810,"Messenger Sling Bag Dimension: Length (Horizontal Distance) – 16.5cm, Height – 20.5cm, Width – 9cm. Small capacity but perfectly fits up to 10” Tablet.
Material: Leather Side Bag is Made of PU Leather with Zipper.
Crossbody Sling Bag Structure: A total of 4 pockets(1 Front side pocket,2 Main Pockets,1 Rear Zipper Pocket)
Ideal Application: Use this bag as a messenger Sling bag, shoulder bag, suitable for your office and business for everyday use.
Disclaimer: The product in image may appear bigger or smaller than the real product. kindly read the dimension and check with any scale available to you before placing order.",B08TR8RMNH,SaiTech IT Private Limited
